fold,feature,baseline_rmse,rmse_permuted,delta,n_val_rows
4,hour_x_market,50.799676364593275,50.79205290361146,-0.007623460981811547,2016
4,is_18_19,50.799676364593275,50.799676364593275,0.0,2016
4,is_evening_peak,50.799676364593275,50.8157995574703,0.016123192877024906,2016
4,is_morning_peak,50.799676364593275,50.779438606022374,-0.020237758570900155,2016
4,is_night,50.799676364593275,50.799676364593275,0.0,2016
4,is_peak_17_20,50.799676364593275,50.80031075471266,0.0006343901193872625,2016
4,is_weekend,50.799676364593275,50.816926243331224,0.017249878737949587,2016
4,is_winter,50.799676364593275,50.799676364593275,0.0,2016
4,lifted_index,50.799676364593275,50.47345200425653,-0.3262243603367452,2016
4,load_forecast,50.799676364593275,64.60109396430347,13.801417599710199,2016
4,load_forecast_diff_1,50.799676364593275,50.41457166567778,-0.38510469891549803,2016
4,load_forecast_diff_24,50.799676364593275,64.25560431147682,13.455927946883541,2016
4,load_forecast_diff_6,50.799676364593275,50.478375379818864,-0.3213009847744104,2016
4,load_forecast_lag_1,50.799676364593275,50.93079511689748,0.13111875230420367,2016
4,load_forecast_lag_168,50.799676364593275,62.94107720050442,12.141400835911142,2016
4,load_forecast_lag_2,50.799676364593275,51.03345669162453,0.23378032703125484,2016
4,load_forecast_lag_24,50.799676364593275,50.89970511904317,0.10002875444989456,2016
4,load_forecast_lag_48,50.799676364593275,50.82837358914133,0.028697224548054123,2016
4,load_forecast_lag_6,50.799676364593275,50.79418977078898,-0.0054865938042922835,2016
4,load_forecast_roll_mean_24,50.799676364593275,50.46507888734582,-0.33459747724745625,2016
4,load_forecast_roll_mean_6,50.799676364593275,50.87721717887694,0.07754081428366533,2016
4,load_forecast_roll_mean_72,50.799676364593275,51.141436895735474,0.3417605311421994,2016
4,load_forecast_roll_std_24,50.799676364593275,50.700524266702864,-0.09915209789041057,2016
4,load_forecast_roll_std_6,50.799676364593275,53.97543823257279,3.175761867979517,2016
4,load_forecast_roll_std_72,50.799676364593275,50.794230095872024,-0.005446268721250647,2016
4,load_forecast_xmk_diff,50.799676364593275,50.78721697485744,-0.012459389735838045,2016
4,load_forecast_xmk_mean,50.799676364593275,50.935133986978784,0.13545762238550907,2016
4,load_forecast_xmk_std,50.799676364593275,50.799676364593275,0.0,2016
