fold,group_id,group_size,baseline_rmse,rmse_permuted,delta
4,corr_0853733107,1,50.799676364593275,50.74642092042568,-0.05325544416759698
4,corr_1041900743,1,50.799676364593275,50.195298556544145,-0.6043778080491293
4,corr_1042849804,1,50.799676364593275,50.799676364593275,0.0
4,corr_1173415209,2,50.799676364593275,50.814455079342366,0.014778714749091648
4,corr_1192924449,1,50.799676364593275,50.98528876069136,0.18561239609808666
4,corr_1299770772,1,50.799676364593275,50.799676364593275,0.0
4,corr_1380390921,1,50.799676364593275,50.61005799689063,-0.18961836770264284
4,corr_1409983237,1,50.799676364593275,51.10401234709244,0.30433598249916827
4,corr_1446136015,1,50.799676364593275,66.09908684773788,15.299410483144605
4,corr_1526553478,1,50.799676364593275,50.799676364593275,0.0
4,corr_1542980212,2,50.799676364593275,50.73879972220574,-0.060876642387533764
4,corr_1683282849,2,50.799676364593275,50.78039081454206,-0.01928555005121524
4,corr_1697724107,1,50.799676364593275,50.807785093341735,0.008108728748460692
4,corr_1700838333,2,50.799676364593275,50.52436480251306,-0.275311562080212
4,corr_2122015058,3,50.799676364593275,50.86304954102603,0.06337317643275497
